机器质量等级,转速（rpm）,扭矩（Nm）,功率（KW）,使用时长（min）,是否发生故障,具体故障类别
L,1686,27.9,4.925591623036649,135,0,Normal
L,1961,21.8,4.4764188481675395,148,0,Normal
L,1596,35.4,5.91606282722513,150,0,Normal
L,1942,20.5,4.1686910994764395,155,0,Normal
L,1557,38.2,6.228,157,0,Normal
L,1550,36.8,5.972774869109947,159,0,Normal
L,1966,22.6,4.652523560209425,161,0,Normal
L,1521,36.3,5.781392670157068,166,0,Normal
L,1634,31.1,5.321193717277487,171,0,Normal
L,1428,53.7,8.029696335078535,176,0,Normal
L,1578,33.0,5.452774869109947,181,0,Normal
L,1644,34.9,6.007916230366492,186,0,Normal
L,1388,45.3,6.5839162303664915,188,0,Normal
L,1543,40.9,6.608240837696335,190,0,Normal
L,1501,41.6,6.5383874345549735,192,0,Normal
L,1507,39.1,6.170020942408377,194,0,Normal
L,1559,36.0,5.876858638743456,196,0,Normal
L,1528,35.7,5.712000000000001,198,0,Normal
L,1372,44.0,6.321256544502618,203,0,Normal
L,1453,44.0,6.694450261780105,208,0,Normal
L,1457,40.4,6.163643979057591,213,0,Normal
L,1763,25.9,4.781329842931937,3,0,Normal
L,2023,20.9,4.427298429319372,5,0,Normal
L,1679,29.5,5.186439790575916,10,0,Normal
L,2103,19.7,4.338125654450262,12,0,Normal
L,1481,46.8,7.257675392670158,20,0,Normal
L,1424,51.1,7.619518324607331,22,0,Normal
L,1494,39.5,6.179371727748691,24,0,Normal
L,1374,46.7,6.718931937172775,32,0,Normal
L,1556,39.1,6.370638743455498,48,0,Normal
L,1474,39.9,6.158387434554974,53,0,Normal
L,1543,34.0,5.493403141361257,55,0,Normal
L,1222,70.0,8.957068062827226,62,0,Normal
L,1513,41.1,6.511445026178011,64,0,Normal
L,1660,28.7,4.98869109947644,66,0,Normal
L,1545,42.1,6.810942408376963,68,0,Normal
L,1321,60.8,8.41013612565445,73,0,Normal
L,1493,51.1,7.988722513089005,87,0,Normal
L,1532,39.8,6.384670157068062,92,0,Normal
L,1613,42.5,7.178272251308901,97,0,Normal
L,1593,34.5,5.7548167539267014,102,0,Normal
L,1397,49.4,7.226366492146597,104,0,Normal
L,1301,51.2,6.9749947643979056,112,0,Normal
L,1396,44.5,6.504921465968587,117,0,Normal
L,1534,39.3,6.31269109947644,119,0,Normal
L,1453,44.2,6.724879581151833,129,0,Normal
L,1380,48.4,6.993926701570681,131,0,Normal
L,1334,43.2,6.034429319371728,133,0,Normal
L,1702,28.7,5.114910994764398,135,0,Normal
L,1431,37.5,5.619109947643979,137,0,Normal
L,1565,43.9,7.194083769633508,142,0,Normal
L,1479,34.2,5.296523560209424,147,0,Normal
L,1927,22.4,4.519874345549738,149,0,Normal
L,1488,41.1,6.403853403141362,151,0,Normal
L,1561,35.3,5.769979057591622,156,0,Normal
L,2203,16.6,3.829298429319372,169,0,Normal
L,1639,32.7,5.61207329842932,171,0,Normal
L,1374,47.6,6.848418848167539,176,0,Normal
L,1430,50.9,7.6216753926701575,178,0,Normal
L,1626,31.3,5.329193717277487,180,0,Normal
L,1504,47.2,7.43338219895288,193,0,Normal
L,1538,38.4,6.184209424083769,195,0,Normal
L,1440,41.5,6.2575916230366495,197,0,Normal
L,1414,51.4,7.610429319371727,199,0,Normal
L,1476,39.2,6.05855497382199,206,0,Normal
L,1571,33.9,5.576638743455497,208,0,Normal
L,1998,20.2,4.22613612565445,210,0,Normal
L,1357,42.1,5.982167539267016,212,0,Normal
L,1424,50.5,7.530052356020942,214,0,Normal
L,1380,51.8,7.4852356020942405,216,1,OSF
L,1618,35.5,6.01455497382199,218,0,Normal
L,1579,28.0,4.6295287958115185,220,0,Normal
L,1423,44.0,6.556230366492146,222,0,Normal
L,1435,38.5,5.785078534031413,224,0,Normal
L,1392,42.4,6.180188481675392,3,0,Normal
L,1417,49.7,7.374335078534032,5,0,Normal
L,1425,45.1,6.729581151832461,7,0,Normal
L,1512,38.9,6.1588272251308895,9,0,Normal
L,1318,50.6,6.983329842931937,11,0,Normal
L,1538,40.4,6.506303664921465,13,0,Normal
L,1532,43.6,6.994261780104711,15,0,Normal
L,1715,24.8,4.4536125654450265,17,0,Normal
L,1700,28.7,5.10890052356021,19,0,Normal
L,1548,40.3,6.5323979057591615,21,0,Normal
L,1546,43.0,6.961047120418848,23,0,Normal
L,1343,49.2,6.918910994764398,25,0,Normal
L,1636,31.3,5.361968586387435,42,0,Normal
L,1643,34.1,5.866628272251309,44,0,Normal
L,1418,44.7,6.637130890052356,46,0,Normal
L,1623,34.1,5.795214659685864,56,0,Normal
L,1381,46.1,6.666397905759162,70,0,Normal
L,1556,39.0,6.35434554973822,72,0,Normal
L,1481,37.6,5.830952879581152,77,0,Normal
L,1323,49.7,6.8851413612565455,79,0,Normal
L,1426,46.1,6.883623036649215,81,0,Normal
L,1416,45.2,6.701905759162304,88,0,Normal
L,1440,53.8,8.112251308900523,90,0,Normal
L,1576,30.4,5.016795811518324,92,0,Normal
L,1387,53.6,7.784628272251308,94,0,Normal
L,2137,18.0,4.0278534031413615,99,0,Normal
L,1458,48.0,7.328167539267016,104,0,Normal
L,1280,61.0,8.175916230366493,106,0,Normal
L,1657,28.7,4.979675392670157,108,0,Normal
L,1560,36.8,6.011308900523559,113,0,Normal
L,1500,41.0,6.439790575916231,118,0,Normal
L,1785,25.5,4.766230366492146,120,0,Normal
L,1891,23.2,4.593842931937172,122,0,Normal
L,1385,51.2,7.425340314136125,132,0,Normal
L,1503,44.8,7.0507225130890046,134,0,Normal
L,1485,40.1,6.23544502617801,142,0,Normal
L,1527,42.2,6.747581151832461,144,0,Normal
L,1482,43.6,6.765989528795812,154,0,Normal
L,1417,55.9,8.2942722513089,156,0,Normal
L,1418,38.0,5.642303664921466,166,0,Normal
L,1585,35.9,5.958272251308901,185,0,Normal
L,1706,29.5,5.2698429319371725,193,0,Normal
L,1385,50.7,7.35282722513089,195,0,Normal
L,1495,36.9,5.776492146596858,197,0,Normal
L,1840,26.6,5.125026178010471,202,0,Normal
L,1822,26.2,4.998575916230367,204,0,Normal
L,1644,32.8,5.64640837696335,206,0,Normal
L,1441,44.3,6.684429319371727,208,1,TWF
L,1451,40.6,6.168649214659686,0,0,Normal
L,1400,50.8,7.447120418848168,2,0,Normal
L,1362,53.2,7.587267015706807,4,0,Normal
L,1536,38.3,6.160083769633507,9,0,Normal
L,1580,32.3,5.343874345549738,11,0,Normal
L,1509,41.7,6.58903664921466,16,0,Normal
L,1392,52.6,7.666931937172775,23,0,Normal
L,1536,39.3,6.320921465968586,31,0,Normal
L,1381,47.9,6.9266910994764395,33,0,Normal
L,1670,30.0,5.2460732984293195,40,0,Normal
L,1451,47.5,7.217015706806283,42,0,Normal
L,1951,21.3,4.351445026178011,44,0,Normal
L,1560,38.5,6.289005235602095,52,0,Normal
L,1531,53.4,8.560774869109947,57,0,Normal
L,1450,46.9,7.120942408376964,59,0,Normal
L,1389,45.3,6.588659685863874,64,0,Normal
L,1409,50.9,7.5097486910994755,66,0,Normal
L,1551,41.2,6.691225130890053,82,0,Normal
L,1811,24.0,4.551204188481675,84,0,Normal
L,1608,31.4,5.287036649214659,86,0,Normal
L,1428,55.2,8.253989528795811,88,0,Normal
L,1477,50.4,7.794848167539267,90,0,Normal
L,1676,32.4,5.686115183246073,98,0,Normal
L,1334,48.2,6.732858638743456,106,0,Normal
L,1588,33.7,5.6037277486911,114,0,Normal
L,1608,32.9,5.539602094240838,119,0,Normal
L,1549,41.4,6.715036649214659,121,0,Normal
L,1391,45.0,6.554450261780104,123,0,Normal
L,1490,38.1,5.944397905759162,125,0,Normal
L,1727,34.5,6.2389005235602095,127,0,Normal
L,1504,46.4,7.307392670157067,129,0,Normal
L,1350,53.8,7.605235602094241,131,0,Normal
L,1427,44.1,6.589602094240838,141,0,Normal
L,1477,43.2,6.681298429319372,143,0,Normal
L,1359,46.0,6.545968586387435,151,0,Normal
L,1551,34.5,5.603089005235602,153,0,Normal
L,1740,25.3,4.609633507853403,164,0,Normal
L,1828,25.1,4.804481675392671,166,0,Normal
L,1822,21.6,4.120963350785341,168,0,Normal
L,1392,52.9,7.710659685863875,173,0,Normal
L,1565,52.3,8.570628272251309,183,0,Normal
L,1387,53.1,7.712010471204188,188,0,Normal
L,1378,51.1,7.37338219895288,190,0,Normal
L,1809,25.7,4.868198952879581,192,0,Normal
L,1570,41.6,6.838952879581152,202,0,Normal
L,1558,34.1,5.563120418848168,204,0,Normal
L,1799,21.7,4.087780104712041,206,0,Normal
L,1635,29.6,5.067643979057592,211,0,Normal
L,1509,42.5,6.715445026178011,213,0,Normal
L,1757,28.0,5.151413612565445,6,0,Normal
L,1498,37.6,5.897884816753927,11,0,Normal
L,1417,40.7,6.038942408376964,24,0,Normal
L,1511,42.9,6.787633507853403,26,0,Normal
L,1622,35.6,6.046408376963352,34,0,Normal
L,1467,45.4,6.974010471204188,36,0,Normal
L,1910,20.2,4.04,41,0,Normal
L,1630,29.5,5.035078534031413,51,0,Normal
L,1268,60.0,7.966492146596859,53,0,Normal
L,1531,38.7,6.204157068062828,55,0,Normal
L,1342,50.9,7.152649214659686,60,0,Normal
L,1363,46.3,6.608052356020941,62,0,Normal
L,1412,42.1,6.2246282722513095,64,0,Normal
L,1349,47.0,6.639057591623037,71,0,Normal
L,1472,35.3,5.441005235602094,73,0,Normal
L,1478,39.5,6.113193717277487,75,0,Normal
L,1430,54.4,8.145759162303666,85,0,Normal
L,1573,37.6,6.19317277486911,103,0,Normal
L,2073,21.4,4.645256544502618,105,0,Normal
L,1953,19.4,3.967350785340314,107,0,Normal
L,1492,39.0,6.092984293193718,109,0,Normal
L,1397,48.7,7.123968586387435,111,0,Normal
L,1782,26.9,5.019455497382198,116,0,Normal
L,1505,41.1,6.477015706806283,129,0,Normal
L,1440,43.3,6.529005235602093,131,0,Normal
L,1470,43.4,6.680418848167539,133,0,Normal
L,1408,46.3,6.826219895287958,135,0,Normal
L,1352,63.5,8.989738219895289,143,0,Normal
L,1671,33.5,5.861623036649215,148,0,Normal
L,1670,31.3,5.473403141361256,150,0,Normal
L,1547,34.5,5.588638743455498,152,0,Normal
L,1461,40.6,6.2111623036649215,154,0,Normal
L,1449,40.2,6.099455497382199,168,0,Normal
L,1613,32.7,5.523047120418849,170,0,Normal
L,1376,48.1,6.930429319371728,172,0,Normal
L,1434,45.6,6.847162303664922,174,0,Normal
L,1480,41.1,6.369424083769633,176,0,Normal
L,1481,38.5,5.970523560209424,181,0,Normal
L,1484,36.2,5.625214659685864,188,0,Normal
L,1481,37.5,5.81544502617801,193,0,Normal
L,1559,31.8,5.191225130890053,195,0,Normal
L,1444,39.8,6.01792670157068,197,0,Normal
L,1432,48.1,7.21248167539267,202,0,Normal
L,1463,48.3,7.3992565445026175,204,0,Normal
L,1433,49.3,7.39758115183246,206,0,Normal
L,1461,52.9,8.092869109947644,208,1,OSF
L,1488,43.4,6.7622198952879575,5,0,Normal
L,1816,24.5,4.658848167539267,7,0,Normal
L,1322,67.2,9.302450261780105,18,1,PWF
L,1492,40.6,6.342952879581152,20,0,Normal
L,1536,40.9,6.578261780104712,22,0,Normal
L,1878,24.3,4.778575916230366,24,0,Normal
L,1471,40.7,6.269078534031414,26,0,Normal
L,1452,44.4,6.750659685863874,33,0,Normal
L,1316,57.6,7.937340314136126,43,0,Normal
L,1522,35.2,5.609884816753927,48,0,Normal
L,1486,46.8,7.282178010471204,56,0,Normal
L,1457,51.4,7.84186387434555,61,0,Normal
L,1524,43.5,6.941780104712042,71,0,Normal
L,1498,40.2,6.305717277486911,73,0,Normal
L,1462,41.4,6.337884816753927,75,0,Normal
L,1399,47.9,7.016973821989528,80,0,Normal
L,1324,52.2,7.236942408376963,85,0,Normal
L,1563,40.7,6.661162303664922,87,0,Normal
L,1543,34.7,5.6065026178010475,89,0,Normal
L,1413,52.0,7.693821989528796,91,0,Normal
L,1312,52.1,7.157612565445026,107,0,Normal
L,1969,20.7,4.267884816753926,109,0,Normal
L,1789,25.5,4.776910994764398,114,0,Normal
L,1436,44.9,6.751455497382199,119,0,Normal
L,1377,49.9,7.195005235602094,124,0,Normal
L,1462,41.9,6.4144293193717274,126,0,Normal
L,1318,48.2,6.6521047120418855,128,0,Normal
L,1344,46.7,6.572230366492147,133,0,Normal
L,2377,14.3,3.5592774869109944,135,0,Normal
L,1427,50.3,7.5160314136125645,137,0,Normal
L,1353,60.4,8.557193717277487,139,0,Normal
L,1505,45.5,7.1704188481675395,141,0,Normal
L,1440,43.0,6.483769633507854,148,0,Normal
L,1688,30.7,5.42634554973822,161,0,Normal
L,2437,13.8,3.521528795811518,163,0,Normal
L,1478,46.8,7.242973821989528,165,0,Normal
L,2478,13.4,3.4769842931937176,170,1,PWF
L,1509,33.4,5.2775497382198955,172,0,Normal
L,1596,36.9,6.1667434554973815,174,0,Normal
L,1375,53.2,7.659685863874346,179,0,Normal
L,1564,38.2,6.256,199,0,Normal
L,1540,46.7,7.530680628272251,206,0,Normal
L,1950,20.3,4.145026178010471,208,0,Normal
L,1499,45.2,7.094743455497382,8,0,Normal
L,1368,49.6,7.1050052356020945,10,0,Normal
L,1536,36.2,5.822324607329843,12,0,Normal
L,2633,12.2,3.3636230366492144,17,1,PWF
L,1298,61.4,8.345256544502618,19,0,Normal
L,1452,42.9,6.522596858638743,29,0,Normal
L,1509,43.1,6.810251308900524,31,0,Normal
L,1741,27.1,4.940429319371728,39,0,Normal
L,1460,53.8,8.224921465968587,41,0,Normal
L,1561,33.2,5.426722513089006,48,0,Normal
L,2127,18.7,4.164910994764398,53,0,Normal
L,1543,39.6,6.398198952879581,60,0,Normal
L,1508,34.8,5.495120418848167,62,0,Normal
L,1454,39.7,6.044376963350786,67,0,Normal
L,1772,27.3,5.065507853403141,69,0,Normal
L,1479,49.1,7.60407329842932,71,0,Normal
L,1723,31.0,5.592984293193718,73,0,Normal
L,1497,38.2,5.988,83,0,Normal
L,1540,52.7,8.498219895287958,85,0,Normal
L,1514,39.5,6.262094240837697,87,0,Normal
L,1654,34.2,5.923225130890053,89,0,Normal
L,1720,30.3,5.45717277486911,96,0,Normal
L,1470,37.7,5.80303664921466,98,0,Normal
L,1642,29.9,5.140921465968586,100,0,Normal
L,1401,42.6,6.249486910994764,114,0,Normal
L,2007,19.8,4.161109947643979,116,0,Normal
L,1494,47.3,7.399602094240837,118,0,Normal
L,1457,47.7,7.277371727748692,120,0,Normal
L,1556,37.7,6.142534031413613,122,0,Normal
L,1663,30.6,5.328565445026178,139,0,Normal
L,1666,36.2,6.315099476439791,144,0,Normal
L,1520,45.9,7.305549738219895,146,0,Normal
L,1644,33.8,5.818554973821989,148,0,Normal
L,1446,49.7,7.525256544502618,155,0,Normal
L,1234,51.7,6.680397905759163,160,0,Normal
L,1384,52.9,7.666345549738219,165,0,Normal
L,1461,42.8,6.547727748691099,173,0,Normal
L,1525,39.4,6.291623036649215,175,0,Normal
L,1333,61.0,8.514450261780105,177,0,Normal
L,1491,43.2,6.744628272251309,187,0,Normal
L,1536,47.4,7.623706806282722,192,0,Normal
L,1960,21.0,4.309947643979058,194,0,Normal
L,1357,52.6,7.474157068062827,199,0,Normal
L,1445,41.1,6.218795811518325,201,0,Normal
L,1543,47.3,7.6422931937172764,203,0,Normal
L,1366,52.6,7.5237277486911,205,0,Normal
L,1458,40.0,6.106806282722513,207,0,Normal
L,1416,61.8,9.163225130890053,209,1,OSF
L,1794,24.4,4.5836230366492146,211,0,Normal
L,1484,41.0,6.371099476439791,213,0,Normal
L,2514,13.4,3.527497382198953,215,0,Normal
L,1648,30.5,5.263246073298429,217,1,TWF
L,1622,34.1,5.791643979057592,3,0,Normal
L,1318,51.0,7.0385340314136124,8,0,Normal
L,1493,35.9,5.612429319371728,10,0,Normal
L,1447,45.9,6.95469109947644,17,0,Normal
L,1485,49.9,7.759319371727749,19,0,Normal
L,1489,47.8,7.452795811518325,21,0,Normal
L,1642,32.6,5.6051518324607335,26,0,Normal
L,1569,32.8,5.388816753926701,31,0,Normal
L,1850,22.8,4.4167539267015705,33,0,Normal
L,1454,43.1,6.562031413612566,43,0,Normal
L,1536,34.2,5.500649214659687,45,0,Normal
L,1482,39.0,6.0521465968586385,47,0,Normal
L,1599,40.5,6.781099476439791,57,0,Normal
L,1427,47.0,7.022931937172775,65,0,Normal
L,1561,32.7,5.3449947643979066,67,0,Normal
L,1601,33.2,5.565780104712043,77,0,Normal
L,1570,40.1,6.592356020942408,79,0,Normal
L,1565,35.9,5.883089005235602,81,0,Normal
L,1378,44.4,6.40661780104712,83,0,Normal
L,2288,16.1,3.857256544502618,85,0,Normal
L,1788,27.8,5.204858638743455,90,0,Normal
L,1261,56.6,7.4735706806282725,98,0,Normal
L,1438,53.8,8.100984293193717,103,0,Normal
L,1511,36.9,5.838314136125654,105,0,Normal
L,1635,31.0,5.307329842931937,107,0,Normal
L,1428,48.8,7.297005235602094,109,0,Normal
L,1423,47.9,7.137350785340314,114,0,Normal
L,1443,48.3,7.2981047120418845,122,0,Normal
L,1297,50.0,6.790575916230367,130,0,Normal
L,1495,42.3,6.621832460732984,132,0,Normal
L,1382,46.5,6.729109947643979,134,0,Normal
L,1413,44.5,6.58413612565445,152,0,Normal
L,1496,31.8,4.981445026178011,154,0,Normal
L,1466,41.2,6.324523560209425,156,0,Normal
L,1506,41.8,6.591706806282722,161,0,Normal
L,1401,49.3,7.232387434554974,163,0,Normal
L,1566,36.4,5.968837696335078,170,0,Normal
L,1493,47.3,7.394649214659685,172,0,Normal
L,1483,39.9,6.1959895287958116,174,0,Normal
L,1486,40.1,6.2396439790575915,182,0,Normal
L,1389,53.6,7.795853403141362,184,0,Normal
L,1511,41.7,6.597769633507854,186,0,Normal
L,1440,42.9,6.46869109947644,191,0,Normal
L,1378,43.9,6.334471204188481,193,0,Normal
L,1392,47.9,6.98186387434555,201,0,Normal
L,1362,60.3,8.59985340314136,206,1,OSF
L,1704,29.5,5.263664921465969,0,0,Normal
L,1492,52.3,8.170848167539265,2,0,Normal
L,1684,30.8,5.431120418848168,13,0,Normal
L,1530,48.5,7.770157068062828,15,0,Normal
L,1569,43.5,7.146753926701571,17,0,Normal
L,1650,31.6,5.459685863874346,19,0,Normal
L,1415,49.6,7.349109947643979,21,0,Normal
L,1600,31.5,5.277486910994765,23,0,Normal
L,1523,42.3,6.745853403141361,25,0,Normal
L,1331,52.1,7.261267015706807,30,0,Normal
L,2158,16.8,3.796272251308901,32,0,Normal
L,1445,50.9,7.701623036649215,34,0,Normal
L,1672,29.2,5.112293193717278,39,0,Normal
L,1402,54.3,7.97158115183246,44,0,Normal
L,1286,56.8,7.6486701570680635,46,0,Normal
L,1486,46.3,7.204376963350786,48,0,Normal
L,1345,46.3,6.520785340314135,50,0,Normal
L,1629,34.1,5.816638743455497,52,0,Normal
L,1306,64.7,8.847979057591623,57,0,Normal
L,1380,52.6,7.600837696335079,59,0,Normal
L,1486,41.8,6.504167539267015,69,0,Normal
L,1507,41.4,6.53296335078534,74,0,Normal
L,1608,33.4,5.62379057591623,76,0,Normal
L,1474,40.6,6.266429319371728,78,0,Normal
L,1326,61.9,8.594701570680627,80,0,Normal
L,1526,41.7,6.663267015706807,85,0,Normal
L,1483,39.6,6.149403141361256,87,0,Normal
L,1457,51.9,7.918146596858639,89,0,Normal
L,1707,29.1,5.201434554973822,94,0,Normal
L,1624,34.2,5.815790575916231,96,0,Normal
L,1431,40.3,6.038670157068062,101,0,Normal
L,1477,47.7,7.377267015706807,112,0,Normal
L,1716,28.2,5.067141361256544,117,0,Normal
L,1429,42.6,6.374387434554974,127,0,Normal
L,1374,51.6,7.423916230366493,137,0,Normal
L,1598,31.0,5.187225130890052,139,0,Normal
L,1399,51.3,7.515047120418848,144,0,Normal
L,1720,27.1,4.880837696335078,146,0,Normal
L,1749,33.4,6.116921465968586,153,0,Normal
L,1542,39.4,6.361759162303665,155,0,Normal
L,1553,36.6,5.951811518324607,157,0,Normal
L,1447,45.9,6.95469109947644,162,0,Normal
L,1361,53.8,7.6672041884816755,167,0,Normal
L,1697,36.0,6.397068062827225,175,0,Normal
L,1553,42.0,6.829947643979057,177,0,Normal
L,1760,26.9,4.957486910994764,193,0,Normal
L,1477,34.6,5.351225130890053,195,0,Normal
L,1681,29.1,5.122209424083771,197,0,Normal
L,1762,28.0,5.166073298429319,202,0,Normal
L,1402,44.7,6.5622408376963355,204,0,Normal
L,1522,39.1,6.231434554973823,217,0,Normal
L,1493,37.5,5.862565445026178,219,0,Normal
L,1518,41.8,6.644230366492146,5,0,Normal
L,1742,25.9,4.724376963350785,7,0,Normal
L,2424,14.5,3.6804188481675393,12,0,Normal
L,1818,25.1,4.778198952879581,14,0,Normal
L,1429,46.9,7.017811518324606,19,0,Normal
L,1384,48.7,7.057675392670157,24,0,Normal
L,1578,32.8,5.419727748691099,26,0,Normal
L,1695,26.7,4.7389005235602095,28,0,Normal
L,1543,36.2,5.848858638743456,30,0,Normal
L,1808,25.8,4.884439790575916,35,0,Normal
L,1202,59.5,7.4889005235602095,40,0,Normal
L,1514,38.7,6.135267015706806,48,0,Normal
L,1475,54.2,8.371204188481675,53,0,Normal
L,1465,40.9,6.274188481675393,60,0,Normal
L,1288,69.6,9.38689005235602,62,1,PWF
L,1675,29.7,5.209162303664922,64,0,Normal
L,1486,36.4,5.6639162303664925,66,0,Normal
L,1433,53.8,8.0728167539267,86,0,Normal
L,1806,24.4,4.614282722513089,88,0,Normal
L,1416,46.7,6.924314136125654,90,0,Normal
L,1627,29.2,4.974701570680629,95,0,Normal
L,1809,24.3,4.603005235602095,97,0,Normal
L,1500,39.8,6.25130890052356,107,0,Normal
L,1532,36.0,5.7750785340314135,109,0,Normal
L,1492,50.9,7.952125654450262,111,0,Normal
L,1431,42.3,6.338356020942408,113,0,Normal
L,1554,39.4,6.411267015706806,115,0,Normal
L,1494,44.2,6.914638743455498,117,0,Normal
L,1374,45.4,6.531895287958115,119,0,Normal
L,1394,44.3,6.466408376963351,121,0,Normal
L,1356,45.8,6.503120418848167,126,0,Normal
L,1333,49.1,6.8534345549738225,131,0,Normal
L,1505,44.9,7.07586387434555,133,0,Normal
L,1606,33.5,5.633612565445026,135,0,Normal
L,1412,52.4,7.74751832460733,142,0,Normal
L,1408,38.4,5.661486910994764,144,0,Normal
L,1268,53.3,7.076900523560209,146,0,Normal
L,1470,50.0,7.696335078534031,148,0,Normal
L,1497,47.0,7.367434554973822,150,0,Normal
L,1638,29.1,4.991183246073299,152,0,Normal
L,1654,32.7,5.663434554973822,159,0,Normal
L,1911,23.5,4.702460732984293,166,0,Normal
L,1479,46.3,7.170439790575916,173,0,Normal
L,1419,45.7,6.790397905759162,178,0,Normal
L,1517,42.2,6.7033926701570685,186,0,Normal
L,1524,34.2,5.457675392670158,196,0,Normal
L,1694,30.3,5.374680628272252,204,0,Normal
L,1328,49.9,6.938973821989529,206,0,Normal
L,1539,32.8,5.285780104712042,213,0,Normal
L,1496,38.8,6.077989528795811,215,0,Normal
L,1579,36.4,6.018387434554974,0,0,Normal
L,1386,46.6,6.76309947643979,2,0,Normal
L,1505,37.7,5.941204188481676,4,0,Normal
L,1468,48.0,7.378429319371728,9,0,Normal
L,1384,49.8,7.217089005235602,11,0,Normal
L,1381,60.5,8.748743455497383,13,0,Normal
L,1469,47.0,7.2296335078534035,15,0,Normal
L,1627,36.6,6.235413612565446,17,0,Normal
L,1633,36.5,6.24130890052356,24,0,Normal
L,1469,39.5,6.075968586387434,26,0,Normal
L,1458,43.4,6.625884816753927,28,0,Normal
L,1687,30.4,5.37013612565445,33,0,Normal
L,1588,34.1,5.670240837696335,38,0,Normal
L,1333,51.2,7.14655497382199,40,0,Normal
L,1487,42.9,6.679821989528795,42,0,Normal
L,1585,35.2,5.842094240837697,50,0,Normal
L,1502,38.5,6.055183246073298,52,0,Normal
L,1594,35.1,5.858575916230366,54,0,Normal
L,1412,48.9,7.230031413612566,56,0,Normal
L,1402,51.7,7.589884816753927,58,0,Normal
L,2057,20.4,4.394010471204188,60,0,Normal
L,1512,44.0,6.966282722513089,79,0,Normal
L,1473,42.7,6.586083769633508,81,0,Normal
L,1553,38.0,6.179476439790576,83,0,Normal
L,1379,50.4,7.277654450261779,85,0,Normal
L,1481,43.1,6.683884816753927,90,0,Normal
L,1349,52.7,7.444219895287959,92,0,Normal
L,1388,52.4,7.615832460732984,94,0,Normal
L,1743,24.8,4.526324607329843,99,0,Normal
L,1495,43.1,6.747068062827225,101,0,Normal
L,1698,28.3,5.031769633507854,103,0,Normal
L,1614,36.2,6.117989528795812,108,0,Normal
L,1707,32.5,5.809162303664921,124,0,Normal
L,1675,31.3,5.48979057591623,129,0,Normal
L,1479,38.0,5.885026178010471,137,0,Normal
L,1616,35.1,5.939434554973823,142,0,Normal
L,1737,26.1,4.747193717277487,144,0,Normal
L,1642,35.1,6.034994764397906,149,0,Normal
L,1409,51.9,7.657287958115182,154,0,Normal
L,1376,48.6,7.002471204188482,159,0,Normal
L,1553,32.2,5.2362931937172785,161,0,Normal
L,1545,40.7,6.5844502617801055,166,0,Normal
L,1292,51.1,6.913214659685863,173,0,Normal
L,2084,17.6,3.840670157068063,175,0,Normal
L,1747,27.6,5.048921465968587,177,0,Normal
L,1425,47.8,7.132460732984293,179,0,Normal
L,1637,33.6,5.759497382198953,181,0,Normal
L,1619,33.4,5.6622617801047115,186,0,Normal
L,1489,39.1,6.096324607329843,188,0,Normal
