机器质量等级,厂房室温（℃）,机器温度（℃）,转速（rpm）,扭矩（Nm）,功率（KW）,使用时长（min）,是否发生故障,具体故障类别
M,28.450000000000045,37.650000000000034,1664,32.0,5.575706806282723,58,0,Normal
M,28.350000000000023,37.55000000000001,1744,28.2,5.149821989528795,61,0,Normal
M,28.350000000000023,37.55000000000001,1510,36.0,5.692146596858639,64,0,Normal
M,28.350000000000023,37.450000000000045,1382,58.1,8.407769633507852,67,0,Normal
M,28.25,37.450000000000045,1464,37.4,5.7333612565445025,74,0,Normal
M,28.25,37.450000000000045,1464,48.6,7.450303664921467,96,0,Normal
M,28.25,37.450000000000045,1431,40.6,6.0836230366492146,101,0,Normal
M,28.25,37.450000000000045,1565,36.1,5.91586387434555,110,0,Normal
M,28.350000000000023,37.55000000000001,1359,47.1,6.702502617801048,115,0,Normal
M,28.450000000000045,37.85000000000002,1431,42.3,6.338356020942408,129,0,Normal
M,28.55000000000001,37.85000000000002,1311,46.8,6.424586387434554,136,0,Normal
M,28.450000000000045,37.75,1575,40.1,6.613350785340314,139,0,Normal
M,28.55000000000001,37.85000000000002,1537,33.5,5.391570680628273,146,0,Normal
M,28.55000000000001,37.950000000000045,1506,39.5,6.229005235602094,158,0,Normal
M,28.55000000000001,37.85000000000002,1298,58.1,7.896732984293194,168,0,Normal
M,28.650000000000034,37.950000000000045,1395,44.6,6.514869109947644,171,0,Normal
M,28.55000000000001,37.950000000000045,1578,40.5,6.692041884816754,174,0,Normal
M,28.650000000000034,37.950000000000045,1597,29.8,4.98330890052356,177,0,Normal
M,28.55000000000001,37.85000000000002,1505,44.0,6.934031413612566,187,0,Normal
M,28.55000000000001,37.85000000000002,1505,37.1,5.846649214659686,190,0,Normal
M,28.650000000000034,37.950000000000045,1663,31.6,5.502701570680628,199,0,Normal
M,28.25,37.650000000000034,1782,26.5,4.944816753926702,6,0,Normal
M,28.25,37.85000000000002,1427,43.2,6.455120418848168,13,0,Normal
M,28.150000000000034,37.650000000000034,1509,40.1,6.336219895287958,25,0,Normal
M,28.05000000000001,37.55000000000001,1962,22.5,4.622513089005236,28,0,Normal
M,28.150000000000034,37.55000000000001,1819,25.5,4.8570157068062825,46,0,Normal
M,28.150000000000034,37.650000000000034,1372,54.2,7.786638743455498,49,0,Normal
M,28.150000000000034,37.650000000000034,1494,35.3,5.522324607329843,54,0,Normal
M,28.150000000000034,37.55000000000001,1391,52.5,7.646858638743455,61,0,Normal
M,27.950000000000045,37.450000000000045,1410,43.9,6.4815706806282725,73,0,Normal
M,27.950000000000045,37.35000000000002,1646,30.7,5.291329842931937,76,0,Normal
M,27.950000000000045,37.55000000000001,2219,16.7,3.8803455497382195,79,0,Normal
M,28.150000000000034,37.55000000000001,1300,58.3,7.936125654450262,92,0,Normal
M,28.05000000000001,37.55000000000001,1615,34.9,5.901937172774869,95,0,Normal
M,27.950000000000045,37.55000000000001,2636,12.2,3.3674554973821986,100,1,PWF
M,27.950000000000045,37.450000000000045,1310,48.8,6.6940314136125645,103,0,Normal
M,27.950000000000045,37.55000000000001,1621,31.0,5.261884816753927,108,0,Normal
M,27.950000000000045,37.55000000000001,1367,43.4,6.212335078534031,111,0,Normal
M,27.850000000000023,37.55000000000001,1497,37.6,5.893947643979058,116,0,Normal
M,27.75,37.55000000000001,1420,43.0,6.393717277486911,133,0,Normal
M,27.850000000000023,37.55000000000001,1493,48.1,7.519717277486912,145,0,Normal
M,27.850000000000023,37.55000000000001,1657,29.9,5.187884816753926,148,0,Normal
M,27.650000000000034,37.450000000000045,1545,37.5,6.066753926701571,155,0,Normal
M,27.75,37.450000000000045,1709,29.2,5.225424083769633,158,0,Normal
M,27.75,37.55000000000001,1268,56.3,7.475225130890052,161,0,Normal
M,27.850000000000023,37.75,1515,41.8,6.63109947643979,170,0,Normal
M,27.850000000000023,37.75,1359,53.4,7.599015706806282,180,0,Normal
M,27.950000000000045,37.950000000000045,1384,42.5,6.159162303664922,185,0,Normal
M,27.850000000000023,37.85000000000002,1423,38.6,5.751602094240838,199,0,Normal
M,27.950000000000045,38.05000000000001,1591,35.0,5.830890052356021,208,0,Normal
M,28.150000000000034,38.25,1838,23.2,4.465089005235602,215,0,Normal
M,28.150000000000034,38.35000000000002,1648,32.4,5.591120418848167,0,0,Normal
M,28.05000000000001,38.35000000000002,1498,49.5,7.764502617801047,3,0,Normal
M,27.950000000000045,38.150000000000034,1389,53.3,7.752219895287958,8,0,Normal
M,27.850000000000023,38.05000000000001,1521,35.8,5.701759162303665,13,0,Normal
M,27.850000000000023,38.05000000000001,1394,41.3,6.028502617801047,16,0,Normal
M,27.950000000000045,38.150000000000034,1654,30.7,5.317047120418848,28,0,Normal
M,27.950000000000045,38.150000000000034,1836,22.8,4.383329842931937,31,0,Normal
M,27.950000000000045,38.150000000000034,1909,22.7,4.537623036649214,38,0,Normal
M,27.950000000000045,38.05000000000001,1384,49.4,7.1591204188481665,48,0,Normal
M,27.850000000000023,38.150000000000034,1454,41.5,6.318429319371727,57,0,Normal
M,27.650000000000034,38.05000000000001,1592,32.9,5.4844816753926695,82,0,Normal
M,27.650000000000034,38.05000000000001,1488,40.1,6.248041884816754,87,0,Normal
M,27.75,38.150000000000034,1801,24.6,4.639225130890053,100,0,Normal
M,27.650000000000034,38.150000000000034,1465,43.2,6.627015706806284,113,0,Normal
M,27.75,38.25,1434,45.4,6.817130890052356,118,0,Normal
M,27.75,38.25,1532,41.5,6.657382198952879,126,0,Normal
M,27.850000000000023,38.450000000000045,1357,45.6,6.479497382198954,137,0,Normal
M,27.850000000000023,38.450000000000045,1454,40.0,6.0900523560209425,140,0,Normal
M,27.850000000000023,38.450000000000045,1448,43.9,6.656251308900523,145,0,Normal
M,27.850000000000023,38.450000000000045,1609,35.8,6.031643979057591,156,0,Normal
M,27.75,38.35000000000002,1704,31.3,5.584837696335079,159,0,Normal
M,27.850000000000023,38.35000000000002,1550,34.9,5.664397905759162,162,0,Normal
M,27.850000000000023,38.35000000000002,1530,43.9,7.033193717277487,165,0,Normal
M,27.650000000000034,38.05000000000001,1634,31.9,5.458073298429319,178,0,Normal
M,27.75,38.150000000000034,1603,31.8,5.3377382198952885,190,0,Normal
M,28.05000000000001,38.450000000000045,1423,48.0,7.1522513089005235,199,0,Normal
M,27.950000000000045,38.450000000000045,1266,55.5,7.357382198952879,210,0,Normal
M,27.850000000000023,38.450000000000045,1301,55.0,7.492670157068063,9,0,Normal
M,27.75,38.35000000000002,1836,21.8,4.191078534031414,12,0,Normal
M,27.650000000000034,38.25,1521,39.9,6.354753926701571,15,0,Normal
M,27.55000000000001,38.150000000000034,1348,53.0,7.4810471204188485,35,0,Normal
M,27.650000000000034,38.25,1732,26.9,4.87861780104712,45,0,Normal
M,27.55000000000001,38.150000000000034,1487,39.8,6.197130890052356,50,0,Normal
M,27.650000000000034,38.25,1852,22.2,4.30517277486911,53,0,Normal
M,27.55000000000001,38.150000000000034,1562,37.1,6.068083769633509,58,0,Normal
M,27.55000000000001,38.05000000000001,1769,26.5,4.908743455497382,63,0,Normal
M,27.650000000000034,38.05000000000001,1429,52.3,7.825832460732984,77,0,Normal
M,27.650000000000034,38.05000000000001,1434,39.1,5.871141361256544,82,0,Normal
M,27.55000000000001,37.85000000000002,1378,41.2,5.944879581151833,93,0,Normal
M,27.55000000000001,37.950000000000045,1373,49.9,7.174104712041885,96,0,Normal
M,27.55000000000001,37.85000000000002,1263,52.3,6.9167434554973815,104,0,Normal
M,27.650000000000034,38.05000000000001,1365,51.7,7.389581151832461,111,0,Normal
M,27.650000000000034,37.950000000000045,1583,32.1,5.320869109947644,116,0,Normal
M,27.55000000000001,37.85000000000002,1559,42.8,6.986931937172774,121,0,Normal
M,27.55000000000001,37.85000000000002,1378,51.6,7.445528795811518,130,0,Normal
M,27.55000000000001,37.85000000000002,1334,53.9,7.529068062827224,150,0,Normal
M,27.55000000000001,37.85000000000002,1706,25.0,4.465968586387435,153,0,Normal
M,27.55000000000001,37.950000000000045,1608,35.3,5.943706806282722,167,0,Normal
M,27.55000000000001,37.85000000000002,1740,25.6,4.664293193717278,176,0,Normal
M,27.450000000000045,37.55000000000001,1705,31.2,5.570261780104712,181,0,Normal
M,27.350000000000023,37.450000000000045,1621,32.0,5.431623036649214,184,0,Normal
M,27.450000000000045,37.55000000000001,1566,38.2,6.264,187,0,Normal
M,27.450000000000045,37.55000000000001,1388,42.9,6.235099476439791,190,0,Normal
M,27.450000000000045,37.55000000000001,1457,36.7,5.599151832460733,193,0,Normal
M,27.450000000000045,37.450000000000045,1463,45.5,6.970314136125655,196,0,Normal
M,27.450000000000045,37.55000000000001,1339,52.9,7.417078534031413,0,0,Normal
M,27.350000000000023,37.35000000000002,1469,42.9,6.59896335078534,14,0,Normal
M,27.25,37.25,1544,36.3,5.868816753926701,21,0,Normal
M,27.55000000000001,37.450000000000045,1474,37.0,5.710785340314136,33,0,Normal
M,27.55000000000001,37.55000000000001,1377,46.7,6.733602094240838,36,0,Normal
M,27.55000000000001,37.450000000000045,1572,38.5,6.33738219895288,50,0,Normal
M,27.450000000000045,37.450000000000045,1403,50.4,7.404314136125654,64,0,Normal
M,27.55000000000001,37.650000000000034,1469,46.4,7.137340314136125,75,0,Normal
M,27.55000000000001,37.450000000000045,2006,19.1,4.0120000000000005,102,0,Normal
M,27.55000000000001,37.450000000000045,1505,35.6,5.610261780104712,105,0,Normal
M,27.55000000000001,37.450000000000045,1609,27.6,4.650094240837697,108,0,Normal
M,27.55000000000001,37.35000000000002,1863,22.2,4.330743455497382,111,0,Normal
M,27.650000000000034,37.35000000000002,1409,50.6,7.465486910994765,141,0,Normal
M,27.450000000000045,37.25,1407,51.1,7.528554973821989,157,0,Normal
M,27.650000000000034,37.35000000000002,1696,29.7,5.274471204188481,162,0,Normal
M,27.650000000000034,37.55000000000001,1572,36.2,5.958785340314137,167,0,Normal
M,27.650000000000034,37.55000000000001,1386,42.1,6.1100104712041885,170,0,Normal
M,27.55000000000001,37.450000000000045,1439,41.7,6.2833821989528795,184,0,Normal
M,27.55000000000001,37.450000000000045,1488,39.2,6.107811518324608,189,0,Normal
M,27.55000000000001,37.35000000000002,1594,31.0,5.174240837696335,196,0,Normal
M,27.450000000000045,37.150000000000034,1614,32.7,5.526471204188482,0,0,Normal
M,27.450000000000045,37.05000000000001,1478,40.1,6.206052356020943,5,0,Normal
M,27.450000000000045,37.05000000000001,1233,52.3,6.752450261780104,23,0,Normal
M,27.55000000000001,37.05000000000001,1373,44.1,6.340240837696335,28,0,Normal
M,27.650000000000034,37.150000000000034,1494,42.2,6.601759162303665,35,0,Normal
M,27.650000000000034,37.35000000000002,1511,35.8,5.6642722513089,54,0,Normal
M,27.650000000000034,37.25,1518,36.0,5.722303664921466,59,0,Normal
M,27.650000000000034,37.25,1450,39.4,5.982198952879581,62,0,Normal
M,27.850000000000023,37.450000000000045,1460,53.6,8.19434554973822,74,0,Normal
M,27.75,37.25,1375,44.7,6.43586387434555,87,0,Normal
M,27.75,37.25,1576,40.4,6.667057591623036,92,0,Normal
M,27.650000000000034,37.150000000000034,1868,24.5,4.792251308900523,95,0,Normal
M,27.450000000000045,36.85000000000002,1542,33.9,5.473696335078533,100,0,Normal
M,27.350000000000023,36.650000000000034,1410,44.4,6.555392670157068,111,0,Normal
M,27.350000000000023,36.75,1552,41.3,6.71179057591623,116,0,Normal
M,27.350000000000023,36.85000000000002,1406,50.2,7.390701570680628,119,0,Normal
M,27.350000000000023,36.75,1343,63.7,8.958020942408378,124,0,Normal
M,27.450000000000045,36.85000000000002,1486,41.2,6.410806282722514,127,0,Normal
M,27.25,36.650000000000034,1356,44.4,6.304335078534032,136,0,Normal
M,27.25,36.650000000000034,1517,40.3,6.401581151832461,149,0,Normal
M,27.150000000000034,36.650000000000034,1617,40.8,6.908230366492146,158,0,Normal
M,27.05000000000001,36.75,1569,31.2,5.125947643979057,176,0,Normal
M,27.05000000000001,36.85000000000002,1664,30.7,5.349193717277487,179,0,Normal
M,27.05000000000001,36.950000000000045,1485,40.5,6.297643979057591,188,0,Normal
M,26.950000000000045,36.950000000000045,1501,39.3,6.17689005235602,195,0,Normal
M,27.05000000000001,36.950000000000045,1474,44.0,6.791204188481675,198,0,Normal
M,27.150000000000034,37.05000000000001,1429,44.7,6.688617801047121,203,0,Normal
M,27.150000000000034,37.05000000000001,1442,39.5,5.964293193717277,4,0,Normal
M,27.05000000000001,37.05000000000001,1438,51.5,7.754659685863874,7,0,Normal
M,26.950000000000045,36.950000000000045,1402,46.6,6.8411727748691105,10,0,Normal
M,27.05000000000001,37.05000000000001,1628,30.3,5.165277486910995,27,0,Normal
M,27.05000000000001,37.150000000000034,1593,36.1,6.021706806282723,36,0,Normal
M,27.25,37.35000000000002,1644,31.4,5.405403141361257,41,0,Normal
M,27.05000000000001,37.05000000000001,1429,43.8,6.553947643979058,54,0,Normal
M,26.950000000000045,36.950000000000045,1443,49.3,7.449204188481675,61,0,Normal
M,26.850000000000023,36.75,1530,34.5,5.527225130890052,71,0,Normal
M,26.650000000000034,36.450000000000045,1434,48.0,7.207539267015707,82,0,Normal
M,26.55000000000001,36.450000000000045,1540,34.4,5.547225130890053,91,0,Normal
M,26.650000000000034,36.450000000000045,1331,50.2,6.996460732984293,98,0,Normal
M,26.650000000000034,36.55000000000001,1705,28.5,5.088219895287958,103,0,Normal
M,26.650000000000034,36.650000000000034,1427,45.2,6.753968586387435,106,0,Normal
M,26.75,36.650000000000034,1625,41.2,7.010471204188482,109,0,Normal
M,26.850000000000023,36.75,1651,28.1,4.8579162303664924,114,0,Normal
M,26.650000000000034,36.55000000000001,1556,37.7,6.142534031413613,124,0,Normal
M,26.650000000000034,36.55000000000001,1320,61.7,8.528167539267015,134,0,Normal
M,26.650000000000034,36.55000000000001,1910,21.8,4.36,141,0,Normal
M,26.75,36.75,1639,42.1,7.225329842931938,159,0,Normal
M,26.650000000000034,36.85000000000002,1397,48.1,7.036198952879581,164,0,Normal
M,26.650000000000034,36.85000000000002,1460,37.1,5.671832460732984,169,0,Normal
M,26.650000000000034,36.85000000000002,1632,33.7,5.758994764397906,172,0,Normal
M,26.75,36.950000000000045,1362,56.3,8.029382198952879,179,0,Normal
M,26.75,36.85000000000002,1484,42.1,6.542031413612565,182,0,Normal
M,26.850000000000023,37.05000000000001,1393,51.2,7.468230366492147,190,0,Normal
M,26.850000000000023,36.950000000000045,1314,53.5,7.361151832460733,199,0,Normal
M,26.950000000000045,37.05000000000001,1429,42.0,6.284607329842932,206,0,Normal
M,27.05000000000001,37.150000000000034,1448,40.1,6.080083769633508,209,0,Normal
M,27.05000000000001,37.150000000000034,1704,29.4,5.245821989528796,221,0,Normal
M,27.25,37.35000000000002,1500,43.0,6.7539267015706805,9,0,Normal
M,27.25,37.450000000000045,1545,35.6,5.759371727748691,16,0,Normal
M,27.25,37.450000000000045,1448,44.9,6.807874345549738,21,0,Normal
M,27.25,37.35000000000002,1540,33.4,5.385968586387435,32,0,Normal
M,27.150000000000034,37.25,1293,49.7,6.729015706806283,37,0,Normal
M,27.05000000000001,37.150000000000034,1704,29.2,5.21013612565445,42,0,Normal
M,27.05000000000001,37.150000000000034,1478,38.1,5.896523560209425,45,0,Normal
M,26.950000000000045,37.150000000000034,1350,48.8,6.898429319371727,50,0,Normal
M,26.850000000000023,37.05000000000001,1443,58.7,8.869539267015707,68,0,Normal
M,26.950000000000045,37.150000000000034,1345,57.1,8.041832460732984,71,0,Normal
M,27.05000000000001,37.25,1202,61.7,7.76580104712042,74,0,Normal
M,26.950000000000045,37.25,1480,37.1,5.749528795811519,77,0,Normal
M,27.05000000000001,37.25,1530,35.7,5.719476439790577,80,0,Normal
M,27.05000000000001,37.450000000000045,1983,20.8,4.318994764397906,83,0,Normal
M,26.950000000000045,37.25,1556,38.1,6.207706806282723,92,0,Normal
M,26.950000000000045,37.35000000000002,1329,57.4,7.9879162303664915,99,0,Normal
M,26.850000000000023,37.35000000000002,1790,25.7,4.817068062827225,123,0,Normal
M,26.850000000000023,37.25,1385,52.1,7.55586387434555,128,0,Normal
M,26.75,37.25,1820,26.6,5.069319371727748,175,0,Normal
M,26.75,37.35000000000002,1335,52.9,7.3949214659685865,180,0,Normal
M,26.75,37.35000000000002,1576,39.4,6.502031413612565,183,0,Normal
M,26.75,37.25,1576,34.3,5.660397905759162,188,0,Normal
M,26.650000000000034,37.150000000000034,1805,23.7,4.479424083769634,198,0,Normal
M,26.75,37.25,1367,53.3,7.629434554973821,201,0,Normal
M,26.55000000000001,37.150000000000034,1661,34.5,6.000471204188481,6,0,Normal
M,26.55000000000001,37.05000000000001,1440,42.8,6.453612565445026,30,0,Normal
M,26.55000000000001,37.150000000000034,1429,47.7,7.13751832460733,35,0,Normal
M,26.350000000000023,36.950000000000045,1659,31.5,5.472094240837697,44,0,Normal
M,26.25,36.85000000000002,1512,43.2,6.839623036649215,47,0,Normal
M,26.350000000000023,36.950000000000045,1359,61.1,8.694753926701571,67,0,Normal
M,26.450000000000045,37.05000000000001,1620,30.0,5.0890052356020945,70,0,Normal
M,26.450000000000045,36.950000000000045,1646,29.6,5.101738219895289,73,0,Normal
M,26.450000000000045,36.950000000000045,1455,46.1,7.023612565445026,76,0,Normal
M,26.25,36.75,1567,40.6,6.661801047120419,87,0,Normal
M,26.450000000000045,36.950000000000045,1357,48.7,6.919989528795813,96,0,Normal
M,26.55000000000001,37.25,1410,44.5,6.570157068062827,105,0,Normal
M,26.650000000000034,37.35000000000002,1375,53.9,7.760471204188482,110,0,Normal
M,26.650000000000034,37.450000000000045,1574,31.8,5.241172774869111,113,0,Normal
M,26.650000000000034,37.450000000000045,1694,31.3,5.552062827225131,121,0,Normal
M,26.55000000000001,37.35000000000002,1490,41.2,6.428062827225132,126,0,Normal
M,26.55000000000001,37.35000000000002,1492,39.3,6.139853403141361,131,0,Normal
M,26.55000000000001,37.35000000000002,1594,35.4,5.908649214659686,134,0,Normal
M,26.55000000000001,37.450000000000045,1572,38.0,6.255078534031414,139,0,Normal
M,26.55000000000001,37.55000000000001,1498,37.8,5.929256544502617,146,0,Normal
M,26.450000000000045,37.450000000000045,1633,34.2,5.848020942408378,151,0,Normal
M,26.650000000000034,37.650000000000034,1463,43.5,6.663926701570681,156,0,Normal
M,26.650000000000034,37.650000000000034,1530,35.2,5.639371727748692,163,0,Normal
M,26.950000000000045,37.950000000000045,1616,35.2,5.956356020942409,183,0,Normal
M,26.950000000000045,38.05000000000001,1452,42.4,6.446575916230366,190,0,Normal
M,26.950000000000045,38.150000000000034,1495,41.0,6.418324607329843,193,0,Normal
M,27.05000000000001,38.25,1427,39.7,5.93213612565445,196,0,Normal
M,26.950000000000045,38.25,1342,48.5,6.815392670157068,203,0,Normal
M,26.950000000000045,38.25,1575,29.8,4.9146596858638745,210,0,Normal
M,26.850000000000023,38.25,1791,24.1,4.519696335078534,213,0,Normal
M,26.850000000000023,38.25,1692,29.0,5.138010471204188,216,1,TWF
M,26.850000000000023,38.25,1864,23.3,4.547769633507854,2,0,Normal
M,26.850000000000023,38.25,1384,46.1,6.6808795811518324,7,0,Normal
M,26.850000000000023,38.25,1352,61.8,8.749068062827224,10,0,Normal
M,26.950000000000045,38.25,1913,21.9,4.386879581151832,15,0,Normal
M,26.75,38.25,1337,54.8,7.671999999999999,32,0,Normal
M,27.150000000000034,38.75,1677,30.8,5.408544502617801,48,0,Normal
M,27.05000000000001,38.55000000000001,1597,39.5,6.605392670157068,68,0,Normal
M,27.05000000000001,38.55000000000001,1397,50.2,7.343392670157069,71,0,Normal
M,26.950000000000045,38.450000000000045,1433,51.4,7.712691099476439,76,0,Normal
M,26.950000000000045,38.25,1390,52.1,7.583141361256544,94,0,Normal
M,27.150000000000034,38.450000000000045,1617,32.5,5.5028795811518325,115,0,Normal
